val_loss,epoch,step,train_loss
0.6958153247833252,0,12,
0.6942059993743896,1,25,
0.6926229000091553,2,38,
,3,49,0.6860979795455933
0.6909307837486267,3,51,
0.6889959573745728,4,64,
0.6868877410888672,5,77,
0.6845417618751526,6,90,
,7,99,0.6780329942703247
0.6819707751274109,7,103,
0.6792163848876953,8,116,
0.6763821244239807,9,129,
0.6734849810600281,10,142,
,11,149,0.6566897034645081
0.6705431342124939,11,155,
0.6677102446556091,12,168,
0.6650608777999878,13,181,
0.662451982498169,14,194,
,15,199,0.6462389230728149
0.6599300503730774,15,207,
0.6573200225830078,16,220,
0.6547800302505493,17,233,
0.6524593234062195,18,246,
,19,249,0.6486454010009766
0.6501810550689697,19,259,
0.64800626039505,20,272,
0.6456936597824097,21,285,
0.6434504985809326,22,298,
,23,299,0.6440607309341431
0.6413161754608154,23,311,
0.6389706134796143,24,324,
0.6368730068206787,25,337,
,26,349,0.6773988604545593
0.6345497369766235,26,350,
0.6322675943374634,27,363,
0.630091667175293,28,376,
0.6275452375411987,29,389,
,30,399,0.6260440945625305
0.625154972076416,30,402,
0.6228447556495667,31,415,
0.6205756664276123,32,428,
0.6181607246398926,33,441,
,34,449,0.596871554851532
0.6155842542648315,34,454,
0.6128754019737244,35,467,
0.6102880239486694,36,480,
0.6075291037559509,37,493,
,38,499,0.6433963775634766
0.6048356294631958,38,506,
0.6021080017089844,39,519,
0.599311888217926,40,532,
0.5964320302009583,41,545,
,42,549,0.5905246734619141
0.5937537550926208,42,558,
0.5909786820411682,43,571,
0.5881087183952332,44,584,
0.5853882431983948,45,597,
,46,599,0.5946982502937317
0.5822367072105408,46,610,
0.5791109800338745,47,623,
0.5762397646903992,48,636,
,49,649,0.6081469058990479
0.5730486512184143,49,649,
