epoch,metric,label
1,0.6993494033813477,train_loss
6,0.6948341727256775,train_loss
10,0.6926290392875671,train_loss
15,0.6789528727531433,train_loss
19,0.558990478515625,train_loss
24,0.2111877053976059,train_loss
29,0.0471429303288459,train_loss
33,0.0175127442926168,train_loss
38,0.0074954964220523,train_loss
43,0.0029131122864782,train_loss
47,0.0023031099699437,train_loss
0,0.6983126997947693,val_loss
1,0.6964966654777527,val_loss
2,0.6949324607849121,val_loss
3,0.6935773491859436,val_loss
4,0.692615807056427,val_loss
5,0.6919455528259277,val_loss
6,0.6913079619407654,val_loss
7,0.6908466219902039,val_loss
8,0.6905390024185181,val_loss
9,0.6905608177185059,val_loss
10,0.6904089450836182,val_loss
11,0.6891182065010071,val_loss
12,0.6877405047416687,val_loss
13,0.6854802966117859,val_loss
14,0.6811054348945618,val_loss
15,0.6750692129135132,val_loss
16,0.6618838310241699,val_loss
17,0.6391076445579529,val_loss
18,0.6083808541297913,val_loss
19,0.5643016695976257,val_loss
20,0.5033380389213562,val_loss
21,0.4286464750766754,val_loss
22,0.3466967046260834,val_loss
23,0.2645013034343719,val_loss
24,0.1920538395643234,val_loss
25,0.1364113688468933,val_loss
26,0.0986340641975402,val_loss
27,0.0708476230502128,val_loss
28,0.0530819222331047,val_loss
29,0.041158203035593,val_loss
30,0.0326549671590328,val_loss
31,0.0257851909846067,val_loss
32,0.0205269232392311,val_loss
33,0.0169182009994983,val_loss
34,0.0140202175825834,val_loss
35,0.0117890918627381,val_loss
36,0.010131461545825,val_loss
37,0.0087578715756535,val_loss
38,0.0077050346881151,val_loss
39,0.0068190270103514,val_loss
40,0.0061664972454309,val_loss
41,0.0055150724947452,val_loss
42,0.0050270897336304,val_loss
43,0.0046766968443989,val_loss
44,0.0042694760486483,val_loss
45,0.0041167284362018,val_loss
46,0.0036982703022658,val_loss
47,0.0033696463797241,val_loss
48,0.0031853548716753,val_loss
49,0.003020949428901,val_loss
