epoch,metric,label
3,0.6917359828948975,train_loss
15,0.706182599067688,train_loss
26,0.6778532266616821,train_loss
38,0.6797183752059937,train_loss
49,0.6996849179267883,train_loss
0,0.7077372074127197,val_loss
1,0.7072330713272095,val_loss
2,0.7068744897842407,val_loss
3,0.7065901160240173,val_loss
4,0.7063383460044861,val_loss
5,0.7061339020729065,val_loss
6,0.7059261202812195,val_loss
7,0.7057258486747742,val_loss
8,0.7055526971817017,val_loss
9,0.7053771018981934,val_loss
10,0.7052028179168701,val_loss
11,0.7050276398658752,val_loss
12,0.7048557996749878,val_loss
13,0.7046840190887451,val_loss
14,0.7045173048973083,val_loss
15,0.7043445706367493,val_loss
16,0.704160749912262,val_loss
17,0.7039715647697449,val_loss
18,0.7037961483001709,val_loss
19,0.7036194801330566,val_loss
20,0.7034637928009033,val_loss
21,0.7032944560050964,val_loss
22,0.7031329274177551,val_loss
23,0.7029669284820557,val_loss
24,0.7027963995933533,val_loss
25,0.7026265859603882,val_loss
26,0.7024481892585754,val_loss
27,0.7022767066955566,val_loss
28,0.7021214365959167,val_loss
29,0.7019814252853394,val_loss
30,0.7018442749977112,val_loss
31,0.7017231583595276,val_loss
32,0.701612114906311,val_loss
33,0.7015168070793152,val_loss
34,0.7014159560203552,val_loss
35,0.7013276815414429,val_loss
36,0.7012620568275452,val_loss
37,0.7011833190917969,val_loss
38,0.7011009454727173,val_loss
39,0.7010256052017212,val_loss
40,0.7009182572364807,val_loss
41,0.7008119225502014,val_loss
42,0.7007200121879578,val_loss
43,0.7006212472915649,val_loss
44,0.7005443572998047,val_loss
45,0.7004625797271729,val_loss
46,0.7003781795501709,val_loss
47,0.7002843618392944,val_loss
48,0.7001972794532776,val_loss
49,0.7001144886016846,val_loss
