epoch,metric,label
1,0.6993366479873657,train_loss
6,0.6933377981185913,train_loss
10,0.6918719410896301,train_loss
15,0.7004635334014893,train_loss
19,0.6964637041091919,train_loss
24,0.689924418926239,train_loss
29,0.6961140632629395,train_loss
33,0.6929271817207336,train_loss
38,0.693476676940918,train_loss
43,0.6917846202850342,train_loss
47,0.6955212354660034,train_loss
0,0.6948716044425964,val_loss
1,0.6936133503913879,val_loss
2,0.6930394768714905,val_loss
3,0.693034291267395,val_loss
4,0.6934503316879272,val_loss
5,0.6936498284339905,val_loss
6,0.6941350698471069,val_loss
7,0.6945101022720337,val_loss
8,0.6951789855957031,val_loss
9,0.6952856183052063,val_loss
10,0.6955365538597107,val_loss
11,0.6953197717666626,val_loss
12,0.6954953670501709,val_loss
13,0.6966941356658936,val_loss
14,0.6965345144271851,val_loss
15,0.6962869167327881,val_loss
16,0.6963163018226624,val_loss
17,0.6964094638824463,val_loss
18,0.6967203617095947,val_loss
19,0.6963614821434021,val_loss
20,0.6965665221214294,val_loss
21,0.697395384311676,val_loss
22,0.6971228122711182,val_loss
23,0.6969321370124817,val_loss
24,0.6969517469406128,val_loss
25,0.6972789764404297,val_loss
26,0.6972777843475342,val_loss
27,0.6975260972976685,val_loss
28,0.6978825926780701,val_loss
29,0.6977440714836121,val_loss
30,0.697432279586792,val_loss
31,0.6974368095397949,val_loss
32,0.6976945400238037,val_loss
33,0.697408139705658,val_loss
34,0.6976222395896912,val_loss
35,0.6976205706596375,val_loss
36,0.697550892829895,val_loss
37,0.6979296803474426,val_loss
38,0.6981692314147949,val_loss
39,0.6983063220977783,val_loss
40,0.6981619000434875,val_loss
41,0.698233962059021,val_loss
42,0.6980133652687073,val_loss
43,0.6981514096260071,val_loss
44,0.6981028914451599,val_loss
45,0.6982632279396057,val_loss
46,0.6982162594795227,val_loss
47,0.6979926228523254,val_loss
48,0.6980636715888977,val_loss
49,0.6986580491065979,val_loss
