epoch,metric,label
1,0.696658194065094,train_loss
6,0.6992002725601196,train_loss
10,0.6907903552055359,train_loss
15,0.6782246232032776,train_loss
19,0.6434569954872131,train_loss
24,0.524791955947876,train_loss
29,0.4023545384407043,train_loss
33,0.2426931262016296,train_loss
38,0.1711689531803131,train_loss
43,0.0810110718011856,train_loss
47,0.0533818043768405,train_loss
0,0.7010877728462219,val_loss
1,0.6993972659111023,val_loss
2,0.6978523135185242,val_loss
3,0.6965436339378357,val_loss
4,0.695392906665802,val_loss
5,0.6943076252937317,val_loss
6,0.6932907700538635,val_loss
7,0.6923462748527527,val_loss
8,0.6916093230247498,val_loss
9,0.6911176443099976,val_loss
10,0.6904790997505188,val_loss
11,0.6895570158958435,val_loss
12,0.6884419918060303,val_loss
13,0.6867836117744446,val_loss
14,0.6825358867645264,val_loss
15,0.6764469146728516,val_loss
16,0.6679916381835938,val_loss
17,0.6577913761138916,val_loss
18,0.6429478526115417,val_loss
19,0.6219613552093506,val_loss
20,0.5979878306388855,val_loss
21,0.5696142315864563,val_loss
22,0.5400635600090027,val_loss
23,0.5080245733261108,val_loss
24,0.4752820134162903,val_loss
25,0.4432523846626282,val_loss
26,0.4102207124233246,val_loss
27,0.3764863610267639,val_loss
28,0.345812976360321,val_loss
29,0.3177875876426697,val_loss
30,0.2920379340648651,val_loss
31,0.268421471118927,val_loss
32,0.2465947717428207,val_loss
33,0.2263931483030319,val_loss
34,0.2074476182460785,val_loss
35,0.1892245709896087,val_loss
36,0.1718234568834304,val_loss
37,0.1561322957277298,val_loss
38,0.1407609432935714,val_loss
39,0.1264282763004303,val_loss
40,0.1137782484292984,val_loss
41,0.1009484604001045,val_loss
42,0.0902376398444175,val_loss
43,0.079918585717678,val_loss
44,0.0711235255002975,val_loss
45,0.0633939802646637,val_loss
46,0.0564530082046985,val_loss
47,0.0498036704957485,val_loss
48,0.0445819459855556,val_loss
49,0.039336260408163,val_loss
