epoch,metric,label
1,0.6793317794799805,train_loss
6,0.7145277857780457,train_loss
10,0.6737054586410522,train_loss
15,0.6979953050613403,train_loss
19,0.6666234731674194,train_loss
24,0.6816617846488953,train_loss
29,0.6551828980445862,train_loss
33,0.6485967636108398,train_loss
38,0.5959531664848328,train_loss
43,0.5782778263092041,train_loss
47,0.5684651136398315,train_loss
52,0.5927863717079163,train_loss
56,0.5853119492530823,train_loss
61,0.5542747974395752,train_loss
66,0.5705006122589111,train_loss
70,0.5416692495346069,train_loss
75,0.5224683284759521,train_loss
79,0.4214077889919281,train_loss
84,0.4697002470493316,train_loss
89,0.4562646150588989,train_loss
93,0.428763210773468,train_loss
98,0.4642214775085449,train_loss
103,0.4403474032878876,train_loss
107,0.4206998944282532,train_loss
112,0.3810182809829712,train_loss
116,0.4257200360298157,train_loss
121,0.3254700303077698,train_loss
126,0.3533855974674225,train_loss
130,0.3827054500579834,train_loss
135,0.3146755993366241,train_loss
139,0.3889169692993164,train_loss
144,0.2963950634002685,train_loss
149,0.3143927156925201,train_loss
153,0.3297758996486664,train_loss
158,0.3549970686435699,train_loss
163,0.2376307845115661,train_loss
167,0.1792765259742736,train_loss
172,0.2468064129352569,train_loss
176,0.2375074923038482,train_loss
181,0.2362336963415146,train_loss
186,0.2096190303564071,train_loss
190,0.2013361901044845,train_loss
195,0.2082091718912124,train_loss
199,0.306536853313446,train_loss
0,0.7140007019042969,val_loss
1,0.7107717394828796,val_loss
2,0.7080610394477844,val_loss
3,0.7056757211685181,val_loss
4,0.7034976482391357,val_loss
5,0.7011826038360596,val_loss
6,0.6991220712661743,val_loss
7,0.6971885561943054,val_loss
8,0.695102870464325,val_loss
9,0.6930487751960754,val_loss
10,0.6910125613212585,val_loss
11,0.6890721321105957,val_loss
12,0.6872038841247559,val_loss
13,0.6853343844413757,val_loss
14,0.683289647102356,val_loss
15,0.6808609962463379,val_loss
16,0.6783243417739868,val_loss
17,0.6755156517028809,val_loss
18,0.672870934009552,val_loss
19,0.6701934337615967,val_loss
20,0.6673409342765808,val_loss
21,0.6646339297294617,val_loss
22,0.6619143486022949,val_loss
23,0.6591240167617798,val_loss
24,0.6560606360435486,val_loss
25,0.6533469557762146,val_loss
26,0.6503993272781372,val_loss
27,0.6475491523742676,val_loss
28,0.6447097063064575,val_loss
29,0.6423280239105225,val_loss
30,0.6394595503807068,val_loss
31,0.6365838050842285,val_loss
32,0.6331709027290344,val_loss
33,0.6304929852485657,val_loss
34,0.6276859641075134,val_loss
35,0.6244978308677673,val_loss
36,0.6212971806526184,val_loss
37,0.6182170510292053,val_loss
38,0.6153148412704468,val_loss
39,0.6120750904083252,val_loss
40,0.6090316772460938,val_loss
41,0.6059398055076599,val_loss
42,0.6026955246925354,val_loss
43,0.5996906161308289,val_loss
44,0.596519947052002,val_loss
45,0.5936525464057922,val_loss
46,0.5903328061103821,val_loss
47,0.5868543386459351,val_loss
48,0.5831536650657654,val_loss
49,0.5802062153816223,val_loss
50,0.5773288607597351,val_loss
51,0.5738633871078491,val_loss
52,0.5708948373794556,val_loss
53,0.5673663020133972,val_loss
54,0.5636067390441895,val_loss
55,0.5600293874740601,val_loss
56,0.5570890307426453,val_loss
57,0.5542784929275513,val_loss
58,0.550710141658783,val_loss
59,0.5473348498344421,val_loss
60,0.5441121459007263,val_loss
61,0.5403985381126404,val_loss
62,0.5372921228408813,val_loss
63,0.5336916446685791,val_loss
64,0.5300299525260925,val_loss
65,0.5269357562065125,val_loss
66,0.5234543085098267,val_loss
67,0.5199728608131409,val_loss
68,0.5166028141975403,val_loss
69,0.5134086608886719,val_loss
70,0.5104372501373291,val_loss
71,0.5066574215888977,val_loss
72,0.5031161308288574,val_loss
73,0.499668687582016,val_loss
74,0.4962416887283325,val_loss
75,0.4931986927986145,val_loss
76,0.4903432428836822,val_loss
77,0.4866335988044739,val_loss
78,0.4831302762031555,val_loss
79,0.4799787998199463,val_loss
80,0.4770504236221313,val_loss
81,0.4739221632480621,val_loss
82,0.4707013964653015,val_loss
83,0.4675902426242828,val_loss
84,0.4640426337718963,val_loss
85,0.4604457914829254,val_loss
86,0.4571699500083923,val_loss
87,0.453750878572464,val_loss
88,0.4506487250328064,val_loss
89,0.4478221237659454,val_loss
90,0.4444920718669891,val_loss
91,0.4411925077438354,val_loss
92,0.4388118088245392,val_loss
93,0.4356787502765655,val_loss
94,0.4322576522827148,val_loss
95,0.429386168718338,val_loss
96,0.4263011813163757,val_loss
97,0.4225848317146301,val_loss
98,0.4193835854530334,val_loss
99,0.4159302413463592,val_loss
100,0.4127550423145294,val_loss
101,0.4095228314399719,val_loss
102,0.4064865112304687,val_loss
103,0.4034781157970428,val_loss
104,0.4002966582775116,val_loss
