epoch,metric,label
1,0.699020504951477,train_loss
6,0.6912020444869995,train_loss
10,0.700122058391571,train_loss
15,0.7149186730384827,train_loss
19,0.7192500233650208,train_loss
24,0.6980990171432495,train_loss
29,0.691371500492096,train_loss
33,0.6571393609046936,train_loss
38,0.6657490134239197,train_loss
43,0.6823258399963379,train_loss
47,0.6777846217155457,train_loss
0,0.7072767615318298,val_loss
1,0.706656277179718,val_loss
2,0.7059745788574219,val_loss
3,0.7052821516990662,val_loss
4,0.7045993208885193,val_loss
5,0.7039495706558228,val_loss
6,0.7032557725906372,val_loss
7,0.7024493217468262,val_loss
8,0.7016597986221313,val_loss
9,0.7009217143058777,val_loss
10,0.7002303600311279,val_loss
11,0.6995157599449158,val_loss
12,0.6989019513130188,val_loss
13,0.6983874440193176,val_loss
14,0.6978743076324463,val_loss
15,0.6973312497138977,val_loss
16,0.6968631148338318,val_loss
17,0.6963502764701843,val_loss
18,0.6959899663925171,val_loss
19,0.6956130862236023,val_loss
20,0.6951583027839661,val_loss
21,0.6947193741798401,val_loss
22,0.6943555474281311,val_loss
23,0.6938825845718384,val_loss
24,0.6934100985527039,val_loss
25,0.6929146647453308,val_loss
26,0.692365825176239,val_loss
27,0.6918493509292603,val_loss
28,0.691446840763092,val_loss
29,0.6910967230796814,val_loss
30,0.6907743811607361,val_loss
31,0.6905763745307922,val_loss
32,0.6903437972068787,val_loss
33,0.6901466250419617,val_loss
34,0.6899620294570923,val_loss
35,0.6897711753845215,val_loss
36,0.6896174550056458,val_loss
37,0.6894585490226746,val_loss
38,0.6892563104629517,val_loss
39,0.689119279384613,val_loss
40,0.6889622211456299,val_loss
41,0.688800573348999,val_loss
42,0.6887085437774658,val_loss
43,0.6885514855384827,val_loss
44,0.6884214878082275,val_loss
45,0.688296377658844,val_loss
46,0.6881781220436096,val_loss
47,0.6880525946617126,val_loss
48,0.6879245042800903,val_loss
49,0.6878237128257751,val_loss
