val_loss,epoch,step,train_loss
0.7099555730819702,0,6,
0.7097896337509155,1,13,
0.7097143530845642,2,20,
0.7097187042236328,3,27,
0.7097936868667603,4,34,
0.7099307775497437,5,41,
0.7101208567619324,6,48,
,7,49,0.6644768714904785
0.7103565335273743,7,55,
0.7106274962425232,8,62,
0.7109279036521912,9,69,
0.7112557291984558,10,76,
0.711608350276947,11,83,
0.7119881510734558,12,90,
0.7124011516571045,13,97,
,14,99,0.5530192255973816
0.7128508687019348,14,104,
0.7133468389511108,15,111,
0.7138985991477966,16,118,
0.714515745639801,17,125,
0.7152093648910522,18,132,
0.715990424156189,19,139,
0.7168698310852051,20,146,
,21,149,0.4377508759498596
0.7178584337234497,21,153,
0.7189669013023376,22,160,
0.7202072143554688,23,167,
0.7215919494628906,24,174,
0.7231327295303345,25,181,
0.7248459458351135,26,188,
0.7267434597015381,27,195,
,28,199,0.292344331741333
0.7288380265235901,28,202,
0.7311437129974365,29,209,
0.7336733937263489,30,216,
0.7364491820335388,31,223,
0.7394841909408569,32,230,
0.7427928447723389,33,237,
0.746390163898468,34,244,
,35,249,0.10556240379810333
0.7502943277359009,35,251,
0.7545202374458313,36,258,
0.7590975761413574,37,265,
0.7640449404716492,38,272,
0.7693636417388916,39,279,
0.7750670909881592,40,286,
0.7811672687530518,41,293,
,42,299,-0.12110722810029984
0.7876759171485901,42,300,
0.7946036458015442,43,307,
0.801959753036499,44,314,
0.8097684979438782,45,321,
0.8180227875709534,46,328,
0.8267367482185364,47,335,
0.8359198570251465,48,342,
,49,349,-0.37605953216552734
0.845563530921936,49,349,
